id,brand,name,price,currency,description,rating,category,product_type,tag_list
442,physicians formula,Physicians Formula Happy Booster Glow & Mood Boosting Powder,19.99,None,"Physicians Formula Happy Booster™ Glow & Mood Boosting Powder is an ultra-smooth, perfecting powder in a complementary palette of colour. It blends together to even out skin tone with a flawless radiance. Vibrant pink heart gives cheeks a healthy pop of colour. Infused with our Happy Boost Blend, featuring Happy Skin and Euphoryl, natural plant extracts which have been shown to promote a feeling of happiness by mimicking the effect of Endorphins and helping protect the skin from environmental stress. The sweet scent of Violet provides a feeling of joy each time you apply.Directions for Use: May be worn alone or over makeup. Blend all shades together and brush on powder evenly over face and neck to even out skin tone with a happy glow. For an extra pop of color, sweep brush over the pink heart and apply on cheeks. For best results on dry to very dry skin, apply moisturizer prior to using powder.Ingredients: Talc. Zea Mays (Corn) Starch. Dimethicone. Octyldodecyl Stearoyl Stearate. Pentaerythrityl Tetraisostearate. Astrocaryum Murumuru Seed Butter. Helianthus Annuus (Sunflower) Seed Oil. Lecithin. Phytosteryl Canolate. Plukenetia Volubilis Seed Oil. Rhodiola Rosea Root Extract. Rosmarinus Officinalis (Rosemary) Leaf Extract. Theobroma Grandiflorum Seed Butter. Schinus Terebinthifolius Seed Extract. Palm Alcohol. Phenoxyethanol. Potassium Sorbate. Fragrance. May Contain: Carmine. Iron Oxides. Manganese Violet. Mica. Red 6. Red 7 Lake. Red 28 Lake. Red 30 Lake. Titanium Dioxide. Ultramarines. Yellow 5 Lake.Hypoallergenic. Paraben free. Dermatologist approved. Non-Comedogenic.",4.8,powder,blush,['Gluten Free']
441,e.l.f.,e.l.f. Studio Blush Palette Light,9.99,None,"This beautiful blush palette holds 4 gorgeous shades to mix and match 
throughout the year for a custom blended color. Great for contouring, 
shading, sculpting, and highlighting, these silky smooth blushes create a
 beautiful pigmented glow. With a mixture of complimentary matte and 
shimmer finishes, you can achieve a professional look every time.Ingredients: Mica, Talc, Ethylhexyl Palmitate, Silica, Nylon-12, PTFE, Zince Stearate, Dimethicone, Tocopheryl Acetate (Ve).
MAY CONTAIN: Titanium Dioxide (CI 77891), Iron OXides (CI 77491, 
CI 77492, CI 77499), Red 7 Lake (CI 15850), Ultramarines (CI 77007), Red
 6 Lake (CI 15850), Red 28 Lake (CI 45410). ",4.7,powder,blush,['Vegan']
440,pure anada,Pure Anada Loose Mineral Velvet Matte Blush ,12.0,None,"Pure Anada Loose Mineral Velvet Matte Blush gives your cheeks a soft sweep of subtle color. Comes packaged in a 3 g sifter jar. Shade Range: Ingredients: Mica, Calcium Carbonate, Iron Oxides, Ultramarines, May contain: Titanium Dioxide",4.5,powder,blush,"['Canadian', 'Natural']"
439,maybelline,Maybelline Fit Me Blush,10.29,None,"Maybelline Fit Me Blush has lightweight pigments blend easily and wear evenly. It provides a natural, fade-proof cheek color that leaves skin the way it was meant to be...fresh, breathing, and natural.

For Best Results: For soft, natural look, brush along cheekbone, sweeping upward.",4.8,powder,blush,[]
438,physicians formula,Physicians Formula Organic Wear Bronzer & Blush,21.99,None,"Physicians Formula Organic Wear 100% Natural Origin Bronzer and Blush is an easy-to-use 2-in-1 bronzer and blush that allows shades to be used individually or layered for the ultimate sunkissed, natural-looking finish.Bronzer adds warmth and depth for a naturally tan glow while blush naturally enhances and accentuates cheeks for a radiant glow.Directions for Use: May be worn alone or over makeup. Lightly brush bronzer over face and neck for a natural-looking tan glow. Sweep blush over cheekbones to define and contour or apply right below cheekbones for a more defined and dramatic look. Layer blush on top of bronzer for the ultimate effect. For the most even application, be sure to tap excess powder from brush before applying. For best results on dry to very dry skin, apply moisturizer prior to using powder.Ingredients: Mica, Zea Mays (Corn Starch)*, Octyldodecyl Stearoyl Stearate, Kaolin, Olea Europaea (Olive) Fruit Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Glyceryl Caprylate, Glycine Soja (Soybean) Oil*, Vitis Vinifera (Grape) Seed Oil*, Oryza Sativa (Rice) Hull Powder, Bambusa Arundinacea Stem Powder, Cinnamic Acid, Tocopheryl Acetate. May Contain: Titanium Dioxide, Iron Oxides, Manganese Violet, Ultramarines.100% Free of Harsh Chemicals. 100% Free of Synthetic Preservatives. 100% Free of Parabens. 100% Free of GMO's. 100% Free of Synthetic Colors. 100% Free of Synthetic Fragrances. 100% Cruelty Free.",4.9,None,bronzer,"['Gluten Free', 'Natural']"
437,pure anada,Pure Anada Pressed Mineral Cheek Colour Pan,12.0,None,"Pure Anada is pleased to bring you a lovely selection of convenient pressed mineral colors!    You’ll love the silky texture and longevity of these highly wearable cheek colors.Mineral pigments and organic Jojoba are pressed together to create a natural makeup product. You can have confidence that you are making a beautiful, healthy choice!Pure Anada pressed colors are designed to be inserted into customizable magnetic compacts like the Pure Ananda Reusable Magnetic Compact. Design your own palette!  Shades:Ingredients: Mica (CI 77019), Iron Oxides (CI 77492, CI 77499) Calcium Carbonate, Caprylic Triglyceride *Simmondsia Chinensis (Jojoba seed oil) Ultramarines (CI 77007), Titanium Dioxide (CI 77891) * Certified Organic IngredientVegan, Gluten Free, Non-GMO, Dairy Free, Peanut Free, Natural",4.4,powder,blush,"['Natural', 'Vegan', 'Gluten Free', 'Non-GMO', 'Canadian']"
436,milani,Milani Rose Powder Blush,9.99,None,"Now this is a blush that deserves to be seen! Gorgeous in the compact, even prettier on cheeks, this petal soft, natural-finish powder shapes, contours and highlights. Streaks? Never. Easy to use? Always. In ultra-flattering shades that you just can’t live without.Features:Real rose petals are crushed and micro-milled into the powder to naturally enhance every skin toneEasy to use, streak-free, shapes & contoursSuitable for all skin typesMade in ItalyStreak-freeApplication: Glide a brush through the color and lightly tap off excess powder. Lightly apply to cheeks, forehead, chin and/or nose and blend well for a soft glow. Ingredients:  Talc, Synthetic Wax, Aluminum Starch, Octenylsuccinate, Hydoxylated Lanolin, Isopropyl Lanoate, Petrolatum, Cyclomethicone,, Lanolin Alcohol, Cetyl Actate, Acetylated Lanolin Alcohol, Methylparabne, Proprylparaben. +/- May Contain: Synthetic Flourphlogopite, Mica, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 (CI 19140), Red 7 (CI 15850), Red 28 (CI 45410), Red 36 (CI 12085), Blue 1 (CI 42090), Carmine (CI 75470), Ultamarines (CI 77007), Ferric Ferrocyanide (CI 77510), Manganese Violet (CI 77742). ",4.6,powder,blush,[]
435,milani,Milani Baked Blush,7.99,None,"This silky blush with benefits can be used so many ways. It shapes, it contours, it highlights. Sunbaked on Italian terracotta tiles, it’s buildable from sheer to vibrant. Yes, it adds a cheeky pop of colour to your complexion. Radiance and warmth, too.Features:Multi-purpose: shapes, contours and highlights cheeksEasy to use for a perfect radiant finishMirror & brush applicator includedStreak-freeBuildable from sheer to vibrantApplication: Glide brush through color and lightly tap off excess powder. Lightly apply to cheeks, forehead, chin and/or nose and blend well for a soft glow.Ingredients: Talc, Mica, Glyceryl Ethylhexanoate/Stearate/Adipate, Dimethicone, Octyldodecyl Stearoyl Stearate, Isopropyl Myristate, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, Sorbitan Stearate, Zea Mays (Corn) Starch, Lauroyl Lysine, Magnesium Aluminum Silicate, Cetearyl Ethylhexanoate, Sodium Dehydroacetate, Nylon-12, Imidazolidinyl Urea, Methylparaben, Silica, Ethylparaben, Propylparaben, Butylparaben, Titanium Dioxide (CI 77891), Iron Oxide (CI 77491). +/- May Contain: Iron Oxide (CI 77492, CI 77499), Yellow 5 (CI 19140), Red 7 (CI 15850), Yellow 6 (CI 15985), Carmine (CI 75470), Ultramarines (CI 77007). Shade Range: ",4.7,powder,blush,[]
434,cargo cosmetics,Cargo Cosmetics Blush,26.0,None,"A favorite with make-up artists Cargo's blendable and easy to wear blush 
offers a stunning array of shades from ranging from delicate neutrals to
 vibrant corals and pinks. Cargo blush is created with a moist and sheer
 powder formulation that glides easily over the skin for a beautiful, 
natural flush. The silky smooth texture layers well for added intensity 
as desired.  The pro formulation also offers longwearing and stay true 
color. Generously packaged in Cargo's oversized signature tin allowing for 
easy access with professional brushes.  


Features:
Silky smooth texture that layer well for added intensity as desiredLongwearing and stay true colorGenerously packaged in Cargo's oversized signature tin allowing for easy access with professional brushesShade Range: Cargo Cosmetics Blush is one of our 10 Makeup Must Haves.  See the full list on The Well.  Ingredients: Talc, Zinc Stearate, Boron Nitride, Octyldodecyl Stearate, Octyldodecyl 
Stearoyl Stearate, Phenoxyethanol, Silica, Tocopheryl Acetate, Caprylyl 
Glycol, Carthamus Tinctorius Seed Oil, Sorbic Acid, Aloe Barbadensis 
Leaf Extract. May Contain (+/-): CI 77019 (Mica), CI 77891 
(Titanium Dioxide), CI 15850 (Red 7 Lake), CI 15850 (Red 6 Lake), CI 
15985 (Yellow 6 Lake), CI 77491 (Iron Oxides), CI 77499 (Iron Oxides), 
CI 77492 (Iron Oxides), CI 77742 (Manganese Violet), CI 77007 
(Ultramarines).

",4.8,powder,blush,[]
431,e.l.f.,e.l.f. Studio Contouring Blush & Bronzing Powder,4.99,None,"
					
					
					
					
					Create a healthy and natural glow all year long with this e.l.f. Studio Contouring Blush & Bronzing Powder.  The Blush highlights the cheeks to add a 
flush of color, while the Bronzer accents and contours cheekbones for 
beautiful definition. This convenient compact has just what you need to 
achieve a gorgeous glow anytime, anywhere.St. Lucia Shade: How to Use: Brush on the ""bronze"" to the hollow of the cheeks for definition and 
dust around the face line to create a healthy glow.  Use the ""blush"" on 
the apple of the cheeks to create a subtle healthy glow.Ingredients: Talc, Mica, Magnesium Stearate, Ethylhexyl Methoxycinnamate, Paraffinium
 Liquidum (Mineral Oil), Hydrogenated Polyisobutene, Sodium 
Dehydroacetate, Iron Oxides (CI 77491 CI 77492 CI 77499), Titanium 
Dioxide (CI 77981), Red No.40 Lake (CI 16035), Ultramarine Blue (CI 
77007",4.3,None,bronzer,['Vegan']
430,cargo cosmetics,Cargo Cosmetics BeachBlush ,32.0,None,"Imagine the perfect marriage of blush and bronzer!  Four harmonious 
shades work together to provide perfectly flushed cheeks with a 
sun-drenched glow. Golden goddess effects in a flash! Cargo Cosmetics' BeachBlush™ 
has earned its status as one of Cargo's most iconic products and even 
appeared as a question on Jeopardy!  Packaged in Cargo's signature tin with 
generous surface area for easy swirling. 
This BeachBlush in Echo Beach is a warm berry bronze color medley.Features:
 Four harmonious shades in one tin work together to provide the 
perfect balance of color for all skin tones, avoiding the yellow look of
 many bronzers Light reflective shimmer particles add a radiant glow to the skin and soften the appearance of fine linesGenerously packaged with in Cargo's signature tin this medley of four 
distinct, multi-tonal bronzing and   blush shades gives a beautiful and 
distinctive look to the product, unique from Cargo’s other blush and 
bronzing productsBeachBlush™ is the perfect complement to both your bronzing powder and your blushHow to Use: Apply using a fluff brushTo optimize all four shades in BeachBlush swirl the brush over all 
four color bars, combining the different tones to create one harmonious 
hueApply to the cheekbone area, dust lightly onto the apples of the 
cheeks as well as any areas of the face that would be naturally kissed 
by the sun
Ingredients: Mica, Dimethicone, Zinc Stearate, Ethylhexyl Palmitate, Octyldodecyl 
Steaoryl Stearate, Octyldodecanol, Potassium Sorbate, Sodium Benzoate, 
Benzyl Alcohol, BHT, Tin Oxide
May Contain (+/-): CI 77891 (Titanium Dioxide), CI 77491 / CI 
77492 / CI 77499 (Iron Oxides), CI 75470 (Carmine), CI 45410 (Red 27 
Lake), CI 19140 (Yellow 5 Lake), CI 15850 (Red 6 Lake).",5.0,None,bronzer,[]
429,physicians formula,Physicians Formula Argan Wear Ultra-Nourishing Argan Oil Blush in Rose,15.99,None,"Physicians Formula Argan Wear Ultra-Nourishing Argan Oil Blush is an exotic blush infused with 100% Pure Argan Oil.Features: Argan
 oil that help transform skin, smoothing fine lines, brightening dull 
skin and renewing suppleness, helping to enhance skin's youthful glowHypoallergenicGluten & Paraben freeNon-comedogenicDermatologist approvedDirections: Sweep
 brush over entire palette to evenly blend colors.  Tap excess powder 
from brush before applying.  Brush over cheekbones to define and contour
 or apply right below cheekbones for a more defined and dramatic look.Ingredients: Talc,
 Mica, Isostearyl Neopentanoate, Argania Spinosa (Argan) Kernel Oil, 
Polybutene, Ascorbyl Palmitate, C12-15 Alkyl Benzoate, Calcium Sodium 
Borosilicate, Citric Acid, Fragrance, Glyceryl Oleate, Glyceryl 
Stearate, Isopropyl Isostearate, Lecithin, Tin Oxide, Tocopherol, 
Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol. May Contain: Iron 
Oxides, Titanium Dioxide, Red 6, Red 7, Ultramarines, Yellow 5 Lake.",5.0,powder,blush,['Gluten Free']
418,marcelle,Marcelle Cream Blush,14.99,None,"
        Marcelle’s Cream Blushes beautifully blend for 
a flawless application. The richly pigmented shades provide a veil of 
colour for a healthy glow.Compact includes a handy sponge applicator.    ",5.0,cream,blush,['Canadian']
417,revlon,Revlon PhotoReady Cream Blush,13.49,None,"Revlon PhotoReady™ Cream Blush was 
created by Global Artistic Director Gucci Westman for the Spring 2012 
collection. Inspired by the glowing skin of a beach beauty, these silky 
cream blushes glide on smoothly provide a dewy flush of color for a 
healthy, gorgeous glow.Features: Creamy blush provides buildable, beautiful flush of colorLightweight formula with silky soft feel on skinBlends evenly over cheeks for smooth applicationPhotochromatic pigments bend and reflect light to provide cheeks with a beautiful glow",5.0,cream,blush,[]
415,physicians formula,Physicians Formula Super BB All-in-1 Beauty Balm Cheek & Lip in Berry Pink,8.99,None,"Physicians Formula Super BB All-in-1 Beauty Balm Cheek & Lip in Berry Pink is a great mulch-purpose product to pop into your purse. Features: HypoallergenicParaben, Gluten & Fragrance freeNon-comedogenicDermatologist approvedDirections: Apply desired amount to cheeks & lips and blend with fingertip or brush.  Reapply as needed.Ingredients: Caprylic/Capric Triglyceride, Polyethylene, Silica, Dimethicone, Hydrogenated Polyisobutene, Phenylpropyldimethylsiloxysilicate, Octyldodecanol, Euphorbia Cerifera (Candelilla) Wax, Hydrogenated Coco-Glycerides, Propylene Glycol Ricinoleate, Copernicia Cerifera (Carnauba) Wax, Mica, Calcium Aluminum Borosilicate, Flavor, Perilla Ocymoides Seed Oil, Salix Alba (Willow) Bark Extract, BHT, Glycerin, Lysolecithin, Polysilicone-11, Tin Oxide, Tocopheryl Acetate, Triethoxycaprylylsilane, Water, Phenoxyethanol. May Contain: Titanium Dioxide, Orange 5 Lake, Red 6 Lake, Red 7 Lake, Red 28 Lake, Red 30 Lake.",4.0,cream,blush,['Gluten Free']
